attempts_per_min,fail_ratio,unique_accounts,device_change,geo_anomaly,honeypot,typing_speed
1,0.12398741643917542,1,0.0,0,0.0,2.26394491348841
1,0.2070524651281432,1,0.0,0,0.0,3.732068423601267
3,0.002953403749048522,1,0.0,0,0.0,4.794167131301354
3,0.03156327097254614,1,0.0,0,0.0,4.163011943362454
6,0.11529286508535552,1,1.0,0,0.0,4.082663482793121
1,0.29236261445203254,1,0.0,0,0.0,3.3129454801627984
3,0.2814263921466746,1,1.0,0,0.0,2.5409741612932137
3,0.16325026705140033,1,0.0,1,0.0,3.7667913898822802
56,0.9171036850379248,50,1.0,1,1.0,0.3726491984592454
2,0.06711475766821456,1,0.0,0,0.0,3.858386952095148
1,0.029476438299800876,1,0.0,0,0.0,4.746601845349177
7,0.2577267654316533,1,0.0,0,0.0,2.3043231074254633
3,0.23663419363675608,1,0.0,0,0.0,2.134360166192856
0,0.16680920576117023,1,1.0,0,0.0,2.3951968015374314
4,0.1264988208716213,1,1.0,1,0.0,2.360317127126283
3,0.17563689906954924,1,0.0,0,0.0,4.736291053820928
3,0.1424921222036442,1,0.0,0,0.0,2.0301601007785335
1,0.25157760367830956,1,0.0,0,0.0,3.6308794256072625
1,0.2505623444399369,1,0.0,0,0.0,2.4591815181890553
2,0.18036679929682256,1,0.0,0,0.0,4.442319859166125
5,0.27215730226499013,1,0.0,0,0.0,4.750191739420404
1,0.04683944433582749,1,0.0,0,0.0,2.7128731508482016
5,0.25786686101595696,1,0.0,0,0.0,2.3957897009023013
1,0.04750705903721436,1,0.0,0,0.0,4.091662539779613
1,0.23900911329498087,1,0.0,0,0.0,4.322684665032682
3,0.016668767622904358,1,0.0,0,0.0,2.365342356140357
2,0.27117033423024756,1,0.0,0,0.0,4.854331791975855
0,0.22396012317267844,1,0.0,0,0.0,4.752486969420461
1,0.0013037945591859222,1,1.0,0,0.0,3.200985395734333
5,0.10505381195778352,1,1.0,0,0.0,3.3437278533156936
3,0.05618318385623886,1,0.0,0,0.0,2.7658015980421977
2,0.10898054613374698,1,0.0,0,0.0,3.7393386181315575
2,0.160800031408776,1,0.0,0,0.0,2.2817935784520325
4,0.22286250855990353,1,0.0,0,0.0,3.0475604447264164
1,0.24990255301338876,1,1.0,0,0.0,4.422842434454406
2,0.2656873037066525,1,0.0,0,0.0,2.16099219687357
1,0.25404747678022066,1,1.0,0,0.0,4.2827687440885445
3,0.06111106621769273,1,0.0,0,0.0,4.571847923800332
2,0.12271096840607416,1,1.0,0,0.0,3.0199506725071723
2,0.29317112420424546,1,0.0,0,0.0,2.8543555210744675
51,0.8253474797788264,61,1.0,0,1.0,0.27452194751908787
4,0.18309628674987447,1,0.0,0,0.0,3.7139812019900154
1,0.15599578901771077,1,0.0,0,0.0,3.0994876752160923
2,0.29375977807204795,1,0.0,0,0.0,4.454678602379873
2,0.026471900058563334,1,0.0,0,0.0,4.39981506544814
6,0.07178152994134752,1,0.0,0,0.0,4.921192428633061
2,0.15487434585955448,1,0.0,0,0.0,3.0211405965015214
3,0.22210691253479828,1,0.0,0,0.0,3.4447512874700372
2,0.2369715184232995,1,0.0,0,0.0,3.67352866793059
2,0.2885030145121337,1,0.0,0,0.0,2.6299227442431734
3,0.2653821072545546,1,0.0,0,0.0,2.3604715082347036
2,0.2676567786704112,1,0.0,0,0.0,4.542094107754258
1,0.29395561493621836,1,0.0,0,0.0,3.506583050541089
3,0.17527883827673643,1,0.0,0,0.0,3.5582024325177635
0,0.13068943563858723,1,0.0,0,0.0,4.262182546535541
3,0.12986051385445394,1,0.0,0,0.0,3.260240607732325
2,0.20002234667015045,1,0.0,0,0.0,3.637317387640869
3,0.14295851289749623,1,0.0,0,0.0,2.0403075172846505
63,0.9225831879388086,77,1.0,1,0.0,0.1395625903541595
2,0.03877899058973655,1,0.0,0,0.0,4.944043526481662
2,0.1243198357847547,1,0.0,0,0.0,3.6584173269897207
2,0.09186372054458165,1,0.0,0,0.0,2.5014817936998366
2,0.04819784818626249,1,0.0,0,0.0,3.3960109574242203
4,0.19163926402211354,1,1.0,0,0.0,2.852921585116932
3,0.07896907395457368,1,0.0,0,0.0,3.3720454492091543
0,0.021380954948704123,1,1.0,0,0.0,4.18757628390192
2,0.14029934203059122,1,0.0,0,0.0,2.5076378309612393
4,0.14792525258429826,1,0.0,0,0.0,4.201048850796608
2,0.08305682009760787,1,0.0,0,0.0,2.253834978802415
2,0.1107392180934668,1,0.0,0,0.0,3.6712495259169162
0,0.09641624141779204,1,0.0,0,0.0,3.533456341029707
1,0.262570892307438,1,0.0,0,0.0,3.0121070680381954
3,0.26070783857246316,1,0.0,0,0.0,2.8391887269791107
1,0.12737956541423,1,1.0,0,0.0,4.651623074377054
1,0.28995011837668044,1,0.0,0,0.0,4.3954330973602245
0,0.048029792933212356,1,0.0,0,0.0,3.3658174282882904
2,0.19295770642361215,1,1.0,0,0.0,4.3384572685406795
2,0.22156083606507213,1,0.0,0,0.0,3.407142688990074
3,0.02956088584555412,1,0.0,0,0.0,4.3966884693259285
1,0.1781962544467635,1,0.0,1,0.0,4.134093894632086
5,0.16171323295766935,1,0.0,0,0.0,2.3385857403586394
42,0.9249674831420727,20,1.0,0,0.0,0.11629678756776851
3,0.1377886775914276,1,0.0,0,0.0,4.448050163356032
5,0.19982624988440548,1,1.0,0,0.0,4.622281867465748
1,0.2613311256708787,1,0.0,0,0.0,2.665971111788923
0,0.20040467619547422,1,0.0,0,0.0,4.048139422578135
4,0.20839259909370228,1,0.0,0,0.0,2.5741845275635917
1,0.28238550840575327,1,0.0,0,0.0,3.0121874746990778
0,0.04725110784004592,1,0.0,0,0.0,4.016609372946165
2,0.1542807833239145,1,0.0,0,0.0,2.681472719437343
2,0.0027813264330432963,1,0.0,0,0.0,4.974692267966837
59,0.9441684982545017,38,1.0,1,1.0,0.1928441720791061
2,0.028965116393722165,1,0.0,0,0.0,2.5748143418171434
3,0.16767378968379218,1,0.0,1,0.0,4.3193381920663505
69,0.8136663350021422,23,1.0,0,1.0,0.1480721137546279
4,0.17960406827844608,1,0.0,0,0.0,3.566956995671245
4,0.12383096800045051,1,0.0,0,0.0,2.0394559435908572
2,0.0443012752470565,1,0.0,0,0.0,2.90111046418617
68,0.9647733724636686,71,1.0,0,1.0,0.3817076656850096
2,0.12421409932447292,1,0.0,0,0.0,4.361978833223388
4,0.06192252629455799,1,0.0,0,0.0,3.474688096450211
0,0.05415047282883068,1,0.0,0,0.0,2.3813154817250037
1,0.11501183337951126,1,0.0,0,0.0,2.958024508659687
3,0.2561305789469092,1,0.0,0,0.0,2.031617698730685
3,0.02197486178648401,1,1.0,1,0.0,4.829551720106654
3,0.18318273756731984,1,0.0,0,0.0,2.752703502770843
0,0.03773435994495108,1,0.0,0,0.0,2.109807026557737
3,0.16129095286159226,1,0.0,0,0.0,4.315559707149799
2,0.16211363043966912,1,0.0,0,0.0,2.5050357984740703
4,0.2983098587655254,1,0.0,0,0.0,4.380165947430781
3,0.11724279446283294,1,0.0,0,0.0,2.361331621162523
1,0.19374246273962198,1,0.0,0,0.0,4.3284917146818565
0,0.12230924477933308,1,0.0,0,0.0,4.069329968620181
1,0.06666808952952656,1,0.0,0,0.0,4.784557768827142
0,0.027169261416737322,1,0.0,0,0.0,2.2960422316875877
1,0.2914016537900774,1,0.0,0,0.0,3.000568008836513
1,0.01201544508950546,1,0.0,0,0.0,2.5006967287215343
2,0.022738554608020788,1,0.0,0,0.0,2.995347714587746
58,0.8591735773506355,40,1.0,0,1.0,0.46647823574131897
4,0.1577212715125845,1,0.0,0,0.0,4.329968894725113
3,0.01914831716927825,1,1.0,0,0.0,3.429438762615823
65,0.9523271249779947,14,1.0,0,1.0,0.3048052703289882
4,0.29399066643942995,1,0.0,0,0.0,3.6129707246035623
3,0.014956693996811909,1,0.0,0,0.0,3.549109026086194
1,0.09953635446178635,1,0.0,0,0.0,2.0068389878252813
4,0.23788035950563152,1,0.0,0,0.0,3.4896074731451767
4,0.14521720168437383,1,1.0,0,0.0,3.1169247553497934
1,0.004719427488809757,1,0.0,0,0.0,4.948223057062119
1,0.17898788387402367,1,0.0,0,0.0,4.934418401029933
0,0.05294085458595713,1,0.0,0,0.0,4.755525203438599
1,0.2406227813803941,1,0.0,0,0.0,2.398054469282627
1,0.0747780808538114,1,0.0,0,0.0,2.432054548097473
1,0.11941707275706243,1,0.0,0,0.0,4.047334212948683
1,0.1914811832831644,1,0.0,0,0.0,4.518299984948997
0,0.06980340164906336,1,0.0,0,0.0,4.509425965730726
1,0.0050565200774367325,1,0.0,0,0.0,3.026593957578394
1,0.05147541450574432,1,0.0,0,0.0,2.9013437008581473
2,0.09717273316407492,1,0.0,0,0.0,2.8347001852393046
0,0.021516712529991277,1,0.0,0,0.0,4.0189288409344055
3,0.1127381745541326,1,0.0,0,0.0,2.993254682699939
2,0.23649619165264885,1,1.0,0,0.0,2.689153993534674
2,0.2034906206116814,1,0.0,0,0.0,3.653835264056463
3,0.05505864869876822,1,0.0,1,0.0,4.8188883903801045
75,0.9967787476264152,55,1.0,1,1.0,0.13622974581455535
3,0.2606594696541318,1,0.0,1,0.0,2.3121191242800014
61,0.8192284599737772,79,1.0,0,0.0,0.38308900204726837
2,0.2864439762787348,1,0.0,0,0.0,3.7690984445044116
2,0.16417205262737464,1,0.0,0,0.0,3.4234710937019304
0,0.12482706412978323,1,1.0,0,0.0,4.620389434167766
3,0.05142583277465833,1,0.0,0,0.0,2.066199785111754
4,0.018462614215392192,1,0.0,0,0.0,3.3367256766652638
5,0.024692426898070385,1,0.0,0,0.0,2.840934596709273
3,0.2651457003618602,1,0.0,1,0.0,2.0977300101960292
3,0.09696931607476077,1,0.0,0,0.0,4.837364380339596
0,0.011187948794845736,1,0.0,0,0.0,4.838170347302436
1,0.1736087232677244,1,0.0,0,0.0,2.9836036435149946
2,0.06996260233118692,1,0.0,1,0.0,4.641096947658154
4,0.22893342345319997,1,0.0,0,0.0,4.202605072404289
3,0.07063544321463751,1,0.0,0,0.0,2.6062427065546014
3,0.021340055317473582,1,1.0,0,0.0,2.768913337269656
2,0.21509557349805214,1,0.0,0,0.0,2.722960970064715
3,0.2921634540950116,1,0.0,0,0.0,3.999486977011991
4,0.08738398453000694,1,0.0,0,0.0,4.957572993539019
1,0.016844100742721968,1,0.0,0,0.0,4.147430115645081
3,0.06394808604601865,1,0.0,0,0.0,4.769075280848934
51,0.9160293335486378,86,1.0,0,1.0,0.12483113601659374
58,0.9183853695014647,23,1.0,0,1.0,0.1814603460472275
3,0.11258340327176242,1,0.0,0,0.0,2.8461485553973267
65,0.8692608306562013,93,1.0,1,1.0,0.41042556270757635
3,0.15028292189116668,1,1.0,0,0.0,2.059701361644877
56,0.9423118110652673,14,1.0,0,0.0,0.4280217157986995
2,0.13418417098321472,1,0.0,0,0.0,2.4803337180457508
4,0.1769972758065135,1,0.0,0,0.0,3.0891646162094992
2,0.11741242129513219,1,0.0,0,0.0,2.933000512337188
3,0.2568083254038755,1,0.0,0,0.0,3.807756964713125
2,0.06486357663974308,1,0.0,0,0.0,3.369654995702289
3,0.0793549742921179,1,0.0,0,0.0,3.0006270740977072
3,0.009243005250609249,1,0.0,0,0.0,2.781898404457681
2,0.1553069397011668,1,0.0,0,0.0,2.404946827241397
1,0.29363489022328343,1,0.0,0,0.0,2.963226227591117
1,0.09868950744527645,1,1.0,0,0.0,2.578778466685985
3,0.22284822834526208,1,0.0,0,0.0,4.228561303248695
2,0.2825294315021854,1,0.0,0,0.0,2.061906142672286
0,0.15554597904147904,1,0.0,0,0.0,2.7179318322396533
1,0.1411715432651734,1,0.0,0,0.0,4.147643321300912
1,0.10638982028971708,1,0.0,0,0.0,3.0493925228856753
52,0.8942641257035739,66,1.0,1,1.0,0.21955870209963152
1,0.05240706145716612,1,0.0,0,0.0,3.2350285864124384
3,0.093439194631506,1,0.0,0,0.0,4.775912336143719
2,0.055411325647361044,1,0.0,0,0.0,2.5921637641304813
0,0.10029976052978781,1,0.0,0,0.0,4.572798548591873
1,0.24535113035228473,1,0.0,0,0.0,2.201922870839078
2,0.1615484864540387,1,0.0,0,0.0,4.045290084086407
1,0.042100694260961115,1,0.0,0,0.0,3.1030526661188857
3,0.14639242163208996,1,1.0,0,0.0,2.3602015218992456
2,0.1601982915868238,1,0.0,0,0.0,4.824715623872319
2,0.056794883480691866,1,0.0,0,0.0,3.5121363633719676
0,0.02264876156998703,1,0.0,0,0.0,3.5464251829631435
4,0.14880934359537823,1,1.0,0,0.0,2.5128084203868615
0,0.2971116741258376,1,0.0,0,0.0,3.04402730910906
3,0.20729495888483254,1,0.0,0,0.0,4.9699663559129315
2,0.032394474735696975,1,0.0,0,0.0,3.9484490169529867
0,0.03852774563095381,1,0.0,0,0.0,4.514357391068389
0,0.14444033048901037,1,0.0,0,0.0,3.145946006432046
3,0.2933434791842242,1,0.0,1,0.0,2.99252675617611
2,0.14664738100399682,1,0.0,0,0.0,2.4355680737410235
1,0.1870427410541117,1,0.0,0,0.0,2.9785072678156514
2,0.11172574598358016,1,0.0,0,0.0,2.1806200827552304
1,0.10752188038693064,1,0.0,0,0.0,3.0638071484005653
0,0.033314611965739135,1,0.0,0,0.0,3.951139221550647
4,0.273733069797325,1,0.0,0,0.0,4.4565887237838835
1,0.15716403945073082,1,0.0,0,0.0,4.2126706069702
0,0.05435571721645577,1,0.0,0,0.0,4.305404338128192
74,0.8343211455416181,31,1.0,1,1.0,0.25114399935622345
2,0.16336354543236292,1,0.0,0,0.0,3.269561724626193
4,0.1458881151027532,1,0.0,0,0.0,4.829269242714114
5,0.15164745869932364,1,0.0,1,0.0,2.842266873863945
3,0.2727412270081333,1,0.0,0,0.0,4.902873691419005
69,0.819316046509305,76,1.0,0,0.0,0.1840536121396318
0,0.21396433993222383,1,0.0,0,0.0,3.988832438499921
1,0.06793557532567575,1,1.0,0,0.0,4.39001405792722
1,0.1959966673619281,1,0.0,0,0.0,3.465289533608491
2,0.28121278257727567,1,1.0,0,0.0,3.2060264131670815
2,0.2634181744787705,1,0.0,0,0.0,3.8478910689968364
4,0.15599341121060964,1,0.0,0,0.0,3.0573924048055616
1,0.10773747559306297,1,1.0,0,0.0,2.268050676436774
0,0.2618560503791909,1,0.0,0,0.0,2.5267687466255593
5,0.11746814089331725,1,0.0,0,0.0,3.627557956923623
2,0.24760022399842505,1,0.0,0,0.0,2.258247200136026
2,0.27939278697723147,1,0.0,0,0.0,4.950995652850553
1,0.19163756071698412,1,0.0,0,0.0,2.029670784849743
2,0.17680665346091007,1,0.0,0,0.0,2.989480032506116
2,0.057982752263824454,1,0.0,0,0.0,4.182650305267808
2,0.1023383565668208,1,0.0,0,0.0,2.286490118823635
1,0.26121448102993283,1,0.0,1,0.0,3.100781805394769
5,0.24533091961416237,1,0.0,0,0.0,3.144085957749809
1,0.25398595077315494,1,0.0,0,0.0,4.096269936808041
60,0.8181458650455654,70,1.0,0,1.0,0.39990706772877427
2,0.209844047103265,1,0.0,0,0.0,3.3535296003454818
0,0.22169947086360126,1,0.0,0,0.0,2.045027909521648
64,0.9351230824475424,66,1.0,0,1.0,0.4585979398756167
2,0.27676087807707944,1,0.0,0,0.0,4.941726138170304
3,0.07298115921355626,1,0.0,0,0.0,2.390550934631574
2,0.2913413522504922,1,0.0,0,0.0,2.413047985359926
0,0.04152701278150715,1,0.0,0,0.0,3.5259908856009883
64,0.8566256424939316,65,1.0,1,1.0,0.2911124353483812
2,0.08086148286058271,1,0.0,0,0.0,4.361999063356786
1,0.04538159064540043,1,0.0,0,0.0,3.9095756476508434
2,0.23797099619252057,1,0.0,0,0.0,2.6004372272417227
2,0.03981452989066568,1,0.0,0,0.0,3.2365034480375114
0,0.1235867100525892,1,0.0,0,0.0,3.0738152863844403
1,0.21086351815057935,1,0.0,0,0.0,3.478429353942729
52,0.8527253177098244,54,1.0,0,1.0,0.34324541863038427
2,0.15018495074079435,1,0.0,0,0.0,3.5985673692765543
1,0.2244943701311355,1,0.0,0,0.0,2.4234029277395583
1,0.25156146487486264,1,0.0,0,0.0,4.659942912240055
0,0.0912513288206614,1,0.0,0,0.0,4.186635200033489
2,0.07443729740682976,1,0.0,1,0.0,4.04911741064482
0,0.2201037123433721,1,0.0,0,0.0,2.542756259854966
2,0.0022729160299444938,1,0.0,0,0.0,3.940026820038854
5,0.2260964130660489,1,0.0,0,0.0,3.4873171388533635
3,0.026915745100861543,1,0.0,0,0.0,3.4703048362899636
1,0.24778064747694678,1,0.0,0,0.0,2.9089782323618207
3,0.012017378642990616,1,0.0,0,0.0,3.710544996376788
5,0.21315942243815494,1,0.0,0,0.0,2.3537985903212357
3,0.23408297887935567,1,0.0,0,0.0,4.965635262419713
0,0.2790311023546329,1,0.0,0,0.0,3.092438608019632
1,0.08468369199630298,1,0.0,0,0.0,3.2331884402761135
4,0.06638712394364307,1,0.0,0,0.0,2.424165963843249
52,0.8783519796566555,52,1.0,0,1.0,0.3075433948556954
2,0.1154683927889301,1,0.0,0,0.0,4.811614725783278
3,0.21390615198287513,1,0.0,0,0.0,3.6392767051229757
47,0.9660409454488557,12,1.0,0,1.0,0.22758391107276155
64,0.83234497098164,37,1.0,0,1.0,0.30049917810295435
1,0.16185558320907814,1,0.0,0,0.0,2.5565207581132268
1,0.0014357387838794477,1,0.0,0,0.0,4.869689163003513
4,0.08800386355587339,1,0.0,0,0.0,2.7028582665333953
2,0.20172912008044883,1,1.0,0,0.0,4.378825377940112
1,0.128306191621935,1,0.0,0,0.0,2.611532816558368
2,0.27346220535416305,1,0.0,0,0.0,4.414602209763144
2,0.16124601748700518,1,0.0,0,0.0,3.7953959422691046
2,0.16720545999970018,1,0.0,0,0.0,3.660393043883689
1,0.2644676813930261,1,1.0,0,0.0,3.853702205870486
1,0.2270585157007613,1,0.0,0,0.0,3.6219269104179705
3,0.2522296096695706,1,0.0,0,0.0,4.514814229561194
0,0.13998682037149318,1,0.0,1,0.0,4.4824639215292486
1,0.19390003142555814,1,0.0,0,0.0,3.1277236876155845
1,0.027015828602827408,1,0.0,0,0.0,2.8415559980535297
2,0.12620614943626896,1,1.0,0,0.0,3.919637001568498
4,0.05222375646302928,1,0.0,0,0.0,3.6017869807449086
1,0.23772640532801437,1,0.0,0,0.0,4.964968594555362
1,0.028913207730085433,1,0.0,0,0.0,4.626695863020105
1,0.0007208150837581751,1,0.0,0,0.0,2.7531676327514942
55,0.9019644969589958,28,1.0,0,1.0,0.42698512539373945
0,0.12165135283366552,1,0.0,0,0.0,2.322103984949147
2,0.05225306793416322,1,0.0,0,0.0,2.0061767935031227
1,0.05152847194850505,1,0.0,0,0.0,3.761544047595457
1,0.12127296244555816,1,0.0,0,0.0,3.7940711722159715
1,0.033849304904222666,1,0.0,0,0.0,2.690294489980226
0,0.041826320441770315,1,0.0,0,0.0,4.535464252856966
56,0.8492594197656654,12,1.0,0,1.0,0.14943665833912131
1,0.0571278665302545,1,0.0,0,0.0,4.630868663587416
3,0.18114077022041158,1,0.0,0,0.0,2.612036325421687
0,0.23364367813281733,1,0.0,0,0.0,2.290123599083202
1,0.29557892691233323,1,0.0,0,0.0,3.3910208855375132
2,0.2638872493868595,1,0.0,0,0.0,3.604638896174605
1,0.23577784799841917,1,0.0,0,0.0,2.2809313419306063
4,0.03181417546729565,1,0.0,0,0.0,4.413835010780016
1,0.14047752436377234,1,0.0,0,0.0,3.629737065356643
0,0.03723478250542301,1,1.0,0,0.0,4.165425981719683
0,0.13265514040542944,1,0.0,0,0.0,3.2032606604473006
1,0.19570695375183642,1,0.0,0,0.0,2.5866105632296374
0,0.11788185743954198,1,0.0,0,0.0,3.176118325787239
65,0.8143270902477048,75,1.0,1,1.0,0.18110428299229483
1,0.043696378798156264,1,0.0,0,0.0,4.456437836459906
56,0.9600513397599064,97,1.0,0,1.0,0.29219256141099065
2,0.12187916607012687,1,0.0,0,0.0,3.3800133180931846
5,0.25642235906314387,1,0.0,0,0.0,4.644859569491636
2,0.0967497678624671,1,0.0,0,0.0,4.3950883851965115
1,0.11423395577510838,1,0.0,0,0.0,2.4971946564894285
3,0.001935076739054997,1,0.0,0,0.0,3.327124448938563
2,0.08991737789331204,1,0.0,0,0.0,2.2932756057415595
74,0.9843935665515124,76,1.0,1,0.0,0.4136418480298478
5,0.009294359610024826,1,1.0,0,0.0,2.762656767560157
2,0.057493964439045475,1,0.0,0,0.0,4.173913123553197
1,0.2599217003291871,1,0.0,0,0.0,2.444373463086729
73,0.8256233814748349,99,1.0,1,0.0,0.4389862211072608
1,0.000800195999554365,1,0.0,0,0.0,3.799697828690751
49,0.8934565553553593,50,1.0,0,1.0,0.4647396109779697
3,0.037251477327226876,1,0.0,0,0.0,2.1353524710096403
4,0.23522376145155613,1,0.0,0,0.0,3.2151055708449823
2,0.06538439082723482,1,0.0,0,0.0,2.714969274982951
1,0.10471630496055596,1,0.0,0,0.0,2.7469288690841127
2,0.044226072015864905,1,0.0,0,0.0,4.737320607651625
2,0.2209606176671507,1,0.0,0,0.0,4.262088127243775
1,0.03410481053515876,1,0.0,0,0.0,4.143412304409804
1,0.21423876980568388,1,0.0,0,0.0,3.478503587288226
1,0.11853594093229504,1,0.0,0,0.0,3.817128950476345
3,0.1558866742483848,1,0.0,0,0.0,3.3500201587657603
5,0.220160704411116,1,0.0,0,0.0,3.7965955064792456
0,0.0018943024535697404,1,0.0,0,0.0,3.485801463113222
0,0.0359271517819067,1,0.0,0,0.0,3.997232470562662
4,0.017319292813316012,1,0.0,0,0.0,2.053536961062817
3,0.14152557384751208,1,0.0,0,0.0,3.023994873806925
2,0.23200311829040135,1,0.0,0,0.0,4.911255726297409
2,0.22100070025278087,1,0.0,0,0.0,3.8139906243502106
0,0.0979471959982704,1,0.0,0,0.0,3.229802357998787
5,0.2854748844702795,1,0.0,0,0.0,3.549129695821075
0,0.13776655944855085,1,1.0,0,0.0,3.0369658808372537
1,0.2623749314778248,1,0.0,0,0.0,3.855363684927733
5,0.2549454851351567,1,0.0,0,0.0,3.423341712887052
1,0.1588611204052741,1,0.0,0,0.0,2.786733496811482
62,0.9850457594616507,73,1.0,0,0.0,0.166168121842761
3,0.13619530906644542,1,0.0,0,0.0,2.1453169914249486
1,0.05620608037464498,1,0.0,0,0.0,3.271899216347862
1,0.19942250651711824,1,0.0,0,0.0,2.3879989416750194
1,0.029712063253665044,1,0.0,0,0.0,3.202376396177578
2,0.260284486769975,1,0.0,0,0.0,2.695733719037786
3,0.04659398221758238,1,0.0,0,0.0,3.5675752010511577
2,0.19522969743625063,1,0.0,0,0.0,3.655074475490216
1,0.0906649387163738,1,0.0,0,0.0,4.139551347300568
1,0.16876445091373443,1,0.0,0,0.0,2.263646951379005
2,0.13492759493550208,1,0.0,0,0.0,2.8237772090201694
2,0.13471641765784576,1,0.0,0,0.0,4.545293524197687
2,0.25063144973801144,1,1.0,0,0.0,4.454097412229602
5,0.09960758717093067,1,0.0,0,0.0,4.421313232597698
3,0.031083186100950275,1,0.0,0,0.0,3.970555957019138
0,0.20827831067838315,1,0.0,0,0.0,3.331084118533988
1,0.10303712752889103,1,0.0,0,0.0,3.847138313782448
3,0.29508204825891426,1,0.0,0,0.0,3.478761173317098
0,0.038938792137898304,1,1.0,0,0.0,2.4902681652727328
1,0.15003403022879022,1,1.0,0,0.0,4.49683489293482
2,0.17987535184741393,1,1.0,0,0.0,3.0261646246647573
2,0.09049115747358218,1,0.0,0,0.0,4.656572506486161
2,0.23428512355608946,1,0.0,0,0.0,4.309330365922445
2,0.23953978364902564,1,0.0,0,0.0,2.517195390102109
0,0.23147180502733758,1,0.0,0,0.0,3.831371150271063
4,0.10494014058203334,1,0.0,0,0.0,2.6061118018986984
2,0.03714232708780289,1,0.0,0,0.0,4.991871699776178
1,0.049272551667766486,1,0.0,0,0.0,2.913225792544969
2,0.18447048340720637,1,0.0,0,0.0,4.25630221011127
1,0.0760134036339581,1,0.0,0,0.0,4.573751397726948
72,0.9078742550788149,28,1.0,1,0.0,0.44414201676498055
1,0.23252538614138715,1,0.0,0,0.0,3.5891231952490115
1,0.137804850159401,1,0.0,0,0.0,4.011490984297335
2,0.18967573181408484,1,0.0,0,0.0,3.1153290529725948
1,0.12418419219299272,1,0.0,0,0.0,2.6075299255150286
3,0.06131501860360746,1,0.0,0,0.0,2.367156027673974
1,0.2096655304929604,1,0.0,0,0.0,3.864826942438134
67,0.8673152099120293,30,1.0,0,1.0,0.46055697333956636
0,0.04998922594666639,1,0.0,1,0.0,4.263376014310509
1,0.24684938991691202,1,0.0,0,0.0,3.1661001431163744
54,0.9500462742006623,66,1.0,0,1.0,0.4680156240136756
1,0.005616480203165719,1,0.0,0,0.0,2.706447445405013
1,0.04803494164819335,1,0.0,0,0.0,4.84238678215346
0,0.20792575260660726,1,0.0,0,0.0,2.29476409120541
0,0.19843372634509784,1,0.0,0,0.0,3.6827601919357247
2,0.02672293538395093,1,0.0,0,0.0,3.885261701365922
2,0.1367167216175684,1,0.0,0,0.0,3.110682738046428
2,0.02071584150457967,1,0.0,0,0.0,4.30096648951128
1,0.017258940414684443,1,0.0,0,0.0,3.804383733533669
3,0.19057012895540698,1,0.0,0,0.0,2.525495373106495
3,0.006311816885924215,1,0.0,0,0.0,4.707607940161015
1,0.19312129567856226,1,0.0,0,0.0,4.885459786473401
1,0.26095203968642544,1,0.0,0,0.0,4.4949602983445
2,0.2620327239428229,1,0.0,0,0.0,3.1499178053777053
3,0.014603382818246878,1,0.0,0,0.0,4.727130812299192
0,0.08855270514588613,1,0.0,0,0.0,2.6224097470069525
1,0.07045457700736231,1,0.0,0,0.0,2.8175727150494336
3,0.16682930532541052,1,0.0,0,0.0,3.2508276628582613
0,0.24520526880285268,1,0.0,0,0.0,4.20621354655893
59,0.8284496961419425,52,1.0,1,0.0,0.3324924264478367
2,0.11165701031921085,1,0.0,0,0.0,4.992344892476613
1,0.08994992784689063,1,0.0,0,0.0,3.1327859685597312
0,0.17227712152595712,1,0.0,0,0.0,2.307751131124003
2,0.2996964217922909,1,0.0,0,0.0,2.336725320510939
1,0.029091055489157934,1,0.0,0,0.0,3.051267732931035
0,0.08105083381795035,1,0.0,0,0.0,4.793112724660786
1,0.11240525041724775,1,0.0,0,0.0,3.175107754438422
2,0.1277571686863993,1,0.0,0,0.0,2.293644163332151
6,0.2895076794332089,1,0.0,0,0.0,3.969176649749999
1,0.2981604418906116,1,0.0,0,0.0,4.145905830144017
1,0.057447686867441304,1,0.0,0,0.0,4.111840882723778
5,0.08893823213179654,1,0.0,0,0.0,3.316324283478185
1,0.020964087180245703,1,1.0,0,0.0,2.353328490075735
3,0.2502733366439195,1,1.0,0,0.0,4.0291415273359625
5,0.043838349962904206,1,0.0,0,0.0,3.0368715607102734
3,0.0018812708795095223,1,1.0,0,0.0,2.4104303372099647
5,0.08281831942395061,1,0.0,0,0.0,2.8726925772265357
53,0.9706766824951835,15,1.0,1,1.0,0.4435787383596712
2,0.07035534913244003,1,0.0,0,0.0,3.192550684779705
1,0.04765064314353268,1,0.0,0,0.0,4.828436299356211
2,0.2076600072878524,1,0.0,0,0.0,2.8839112491989916
2,0.23520297295307596,1,0.0,0,0.0,2.382191528230611
2,0.2176702490977472,1,1.0,0,0.0,4.525658719020166
3,0.07214434122496552,1,0.0,0,0.0,2.8595461229226213
5,0.22256788315945597,1,0.0,0,0.0,4.705438330258961
2,0.07120492437575265,1,0.0,0,0.0,3.4714354573546085
56,0.8969227066009391,69,1.0,1,1.0,0.17785798309879752
4,0.13022799794443732,1,0.0,0,0.0,3.004983687566089
3,0.09667733052641116,1,0.0,0,0.0,3.0800293694778524
1,0.07075790903259761,1,0.0,0,0.0,2.2521771374076227
50,0.9320495495345097,35,1.0,0,1.0,0.1384627308762506
2,0.2607604544538833,1,0.0,0,0.0,4.512320619317085
